,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
25164,72,1,144515,10,2,3,0,4,1,40,38,0
25165,51,2,210736,0,3,2,2,4,1,40,38,0
25166,21,2,210165,6,3,5,3,4,1,40,38,0
25167,38,2,224584,15,0,11,4,2,0,40,38,0
25168,38,2,80771,9,2,9,5,4,0,40,38,1
25169,46,2,164733,12,2,9,0,4,1,41,38,0
25170,31,4,119411,9,0,3,4,4,1,60,38,1
25171,68,1,177596,0,5,7,1,2,0,90,38,0
25172,21,2,185251,11,4,11,3,4,1,40,38,0
25173,44,2,173590,9,2,9,0,4,1,3,38,0
25174,56,0,196307,10,2,9,0,4,1,40,38,1
25175,36,2,175232,11,2,2,0,4,1,40,38,1
25176,21,2,51047,11,4,0,1,4,0,25,38,0
25177,21,2,334618,15,4,10,1,2,0,40,38,1
25178,52,1,152795,15,2,2,0,4,1,40,38,0
25179,56,3,205601,10,2,9,0,4,1,70,38,1
25180,52,2,129177,9,6,7,1,4,0,20,38,1
25181,51,4,121548,9,2,3,0,4,1,25,38,0
25182,29,2,244566,11,0,6,4,4,1,40,38,0
25183,36,2,75073,15,4,2,1,2,1,55,38,0
25184,29,2,179008,11,2,4,0,4,1,55,38,0
25185,21,2,170800,11,4,11,3,4,0,30,38,0
25186,58,2,373344,3,2,4,0,4,1,40,38,0
25187,37,2,127961,11,4,6,1,4,1,40,38,0
25188,50,2,99392,15,0,2,1,2,0,45,38,0
25189,30,2,392812,11,4,5,1,4,1,50,10,0
25190,29,2,262478,11,4,4,3,2,1,30,38,0
25191,48,4,32825,11,2,2,0,4,1,40,38,0
25192,50,4,167380,5,2,4,0,4,1,40,38,0
25193,39,2,203204,7,2,0,5,4,0,25,38,1
25194,35,0,105138,14,2,9,0,4,1,55,38,0
25195,54,2,145714,11,2,12,0,4,1,25,38,1
25196,24,2,182276,11,2,7,5,4,0,25,38,0
25197,20,2,275385,11,4,5,2,4,1,45,38,0
25198,30,4,292472,15,2,11,0,0,1,55,38,1
25199,19,4,73514,11,4,0,3,1,0,30,38,0
25200,26,2,199600,11,4,11,1,2,1,40,38,0
25201,38,2,111499,11,2,11,0,4,1,99,38,1
25202,25,2,202560,15,4,7,1,4,0,40,38,0
25203,33,2,99309,15,0,2,4,4,1,50,38,0
25204,60,1,124987,9,2,9,0,4,1,40,38,1
25205,30,2,287986,15,4,5,1,4,1,40,38,0
25206,30,2,119411,9,4,9,1,4,1,40,38,0
25207,19,2,198668,5,4,7,1,4,0,40,38,0
25208,23,2,117583,11,4,2,3,4,1,40,38,0
25209,27,2,234664,15,2,9,0,4,1,40,38,1
25210,39,5,176949,7,2,10,0,4,1,52,38,0
25211,33,2,189710,5,2,4,0,4,1,45,25,0
25212,65,2,205309,11,2,4,0,4,1,24,38,0
25213,34,2,195576,9,2,3,0,4,1,50,38,1
25214,20,2,216825,11,4,11,3,4,0,25,25,0
25215,25,2,197036,0,4,2,3,4,1,40,38,0
25216,28,2,181291,9,4,3,1,4,0,50,38,1
25217,31,2,206512,1,4,5,3,4,1,25,38,0
25218,28,5,38309,9,4,9,3,4,1,40,38,0
25219,37,2,312766,11,0,7,1,4,0,40,38,0
25220,52,2,139671,15,2,3,0,4,1,50,38,1
25221,66,0,38621,8,6,7,4,2,0,40,38,0
25222,31,2,124827,11,4,7,1,4,1,40,38,0
25223,37,2,77820,9,2,3,0,4,1,50,38,1
25224,45,0,56904,9,2,0,0,4,1,45,38,0
25225,45,2,190115,7,0,3,4,4,1,40,38,0
25226,44,2,106682,11,2,11,0,4,1,60,38,0
25227,32,1,42596,9,0,9,1,4,1,40,38,0
25228,35,2,143058,11,2,6,0,4,1,60,38,1
25229,53,2,102615,1,0,13,1,4,1,40,1,0
25230,54,2,139703,15,2,2,0,4,1,40,10,1
25231,43,2,240124,8,2,2,0,4,1,40,38,0
25232,30,2,132565,15,4,2,4,4,1,40,38,0
25233,49,2,323798,15,0,3,1,4,1,50,38,0
25234,52,2,96359,10,2,3,0,4,1,57,38,1
25235,20,2,165201,15,4,0,3,4,0,4,38,0
25236,60,0,165630,11,2,12,0,4,1,40,38,1
25237,45,2,264526,7,0,6,3,4,1,40,38,0
25238,48,2,102359,9,2,3,0,4,1,60,38,1
25239,28,2,37359,9,2,11,0,4,1,60,38,1
25240,48,1,115497,15,2,3,0,4,1,40,38,0
25241,32,2,157747,15,2,12,0,4,1,45,38,0
25242,27,4,41099,11,4,2,1,4,1,30,38,0
25243,38,2,472604,9,2,7,0,4,1,35,25,0
25244,33,2,348618,4,3,13,4,3,1,20,7,0
25245,43,2,135606,12,0,3,1,4,0,50,38,1
25246,36,2,248445,11,5,13,2,4,1,60,25,0
25247,38,2,112093,1,2,13,0,4,1,40,38,0
25248,24,1,197552,11,4,12,1,4,0,40,38,0
25249,22,2,303822,0,4,2,3,4,1,40,38,0
25250,30,2,288566,9,4,7,1,4,1,40,38,0
25251,46,4,43348,14,2,3,0,4,1,55,38,1
25252,39,5,239409,11,2,10,0,4,1,50,38,0
25253,50,2,337606,11,2,6,0,4,1,40,38,0
25254,34,2,32528,8,3,0,4,4,0,40,38,0
25255,47,5,118447,9,2,9,0,4,1,60,38,1
25256,46,2,234690,11,2,11,0,4,1,40,38,0
25257,43,2,216042,15,0,12,3,4,0,72,38,0
25258,45,2,190482,11,0,6,4,4,1,40,38,0
25259,55,2,381965,9,2,2,2,4,1,40,38,0
25260,68,2,186943,11,2,2,0,4,1,8,38,0
25261,39,2,142707,8,2,6,0,4,1,40,38,0
25262,39,2,53447,11,0,4,1,4,0,40,38,0
25263,37,2,127772,9,4,2,1,4,1,40,38,0
25264,19,2,344414,15,4,13,3,4,1,40,38,0
25265,20,2,194138,1,4,2,3,4,1,20,38,0
25266,33,2,150154,15,2,2,0,4,1,40,38,0
25267,21,2,306114,11,4,7,1,4,1,35,38,0
25268,58,1,368797,12,6,9,4,4,1,35,38,1
25269,43,3,175715,11,4,3,1,2,1,55,38,0
25270,62,2,416829,1,5,7,1,2,0,21,38,0
25271,21,2,350001,15,4,4,3,4,1,20,38,0
25272,26,2,339952,15,2,3,0,4,1,60,38,0
25273,27,2,114967,6,2,2,0,4,1,40,38,0
25274,34,2,164190,15,2,9,0,4,1,38,38,1
25275,49,1,166039,11,0,7,4,4,0,40,38,0
25276,28,2,250135,11,4,9,2,4,0,40,38,0
25277,34,4,234960,9,2,9,0,2,1,48,38,1
25278,29,2,103628,15,2,0,5,4,0,40,38,1
25279,58,2,430005,0,2,13,0,4,1,50,38,1
25280,45,3,106517,11,0,3,1,4,0,40,38,0
25281,47,4,162236,9,4,2,1,4,0,40,38,0
25282,53,2,92430,11,2,2,0,4,1,40,38,1
25283,52,1,40641,0,2,2,0,4,1,40,38,0
25284,47,2,169388,1,0,7,4,4,0,15,38,0
25285,36,1,410034,9,2,9,0,4,1,40,38,1
25286,48,2,237525,9,2,3,0,4,1,65,38,1
25287,35,2,150057,15,2,3,0,4,1,40,38,1
25288,49,2,148549,9,2,3,0,4,1,50,38,1
25289,43,2,75742,15,2,13,0,4,1,45,38,0
25290,33,2,177675,9,2,3,0,4,1,50,10,1
25291,49,1,193249,7,2,0,0,4,1,40,38,0
25292,17,2,266072,0,4,7,1,4,1,20,7,0
25293,25,2,339324,9,4,12,1,4,1,40,38,0
25294,41,4,284086,8,0,11,1,4,1,60,38,0
25295,31,2,206051,9,2,0,0,4,1,40,38,1
25296,57,2,426263,12,0,3,4,4,1,40,38,1
25297,49,2,102583,15,2,9,0,4,1,44,38,1
25298,40,2,277647,9,2,9,0,4,1,40,38,1
25299,55,2,124808,8,2,9,0,4,1,50,10,1
25300,47,2,193061,15,0,3,1,4,1,60,38,0
25301,50,2,121411,2,0,13,1,4,1,40,38,0
25302,36,2,89202,9,4,9,3,4,1,50,38,0
25303,17,2,232900,1,4,5,3,4,1,25,38,0
25304,30,1,319280,11,2,10,0,4,1,40,38,1
25305,42,2,193494,11,2,6,0,4,1,40,38,1
25306,67,4,195066,11,2,4,0,4,1,50,38,0
25307,36,2,99146,11,2,6,0,4,1,45,38,1
25308,35,2,92028,12,2,3,0,4,1,50,38,1
25309,27,2,174419,9,4,9,1,4,0,40,38,0
25310,21,2,57916,5,4,6,3,4,1,40,38,0
25311,46,2,383384,11,2,9,0,4,1,40,38,0
25312,45,2,198223,9,2,11,0,4,1,45,38,1
25313,20,2,109813,1,4,12,2,4,1,40,38,0
25314,17,2,174298,1,4,7,3,4,1,20,38,0
25315,40,2,45687,15,0,7,1,2,1,50,38,1
25316,28,2,263614,9,2,3,0,4,1,40,38,1
25317,33,2,96128,1,4,2,3,4,1,40,38,0
25318,55,2,220262,11,0,11,1,4,0,40,38,0
25319,55,4,35340,15,2,2,0,4,1,50,38,0
25320,47,2,280483,11,5,2,4,2,0,40,38,0
25321,52,3,254211,12,2,9,0,4,1,60,38,1
25322,29,2,351324,15,4,11,4,4,0,40,38,0
25323,36,2,58602,4,4,7,1,4,1,35,38,0
25324,37,2,64922,9,5,7,1,4,1,70,8,0
25325,41,0,185616,11,4,0,1,4,0,40,38,0
25326,43,2,185832,15,2,6,0,4,1,48,38,1
25327,24,2,254767,5,2,4,0,4,1,50,38,0
25328,39,0,32312,9,4,9,1,4,0,60,38,0
25329,47,4,109421,9,2,3,0,4,1,50,38,0
25330,42,2,183205,11,0,3,4,4,0,45,38,0
25331,39,2,156897,11,4,2,3,4,1,42,38,1
25332,48,1,145886,9,0,9,4,4,0,60,38,0
25333,47,1,29819,12,2,3,0,2,1,50,38,1
25334,27,2,244566,0,2,5,0,4,1,40,38,0
25335,29,2,253801,11,2,2,0,4,1,40,6,0
25336,22,2,181313,8,4,7,1,4,0,30,38,0
25337,37,5,150566,11,5,2,1,4,1,44,38,0
25338,38,2,237713,9,2,3,0,4,1,60,38,0
25339,32,2,112137,13,2,6,5,1,0,40,0,0
25340,48,1,187969,12,0,9,4,4,0,80,38,0
25341,46,4,224108,11,2,3,5,4,0,50,38,0
25342,51,2,174754,11,4,7,1,2,0,38,38,0
25343,28,3,219705,9,2,3,0,4,1,55,38,0
25344,35,2,167062,11,2,0,0,4,1,40,38,0
25345,18,2,190325,1,4,2,3,4,1,30,38,0
25346,45,2,108859,11,5,2,4,2,0,40,38,0
25347,36,4,344351,11,4,13,3,4,1,40,38,0
25348,73,2,153127,15,6,8,4,4,0,10,38,0
25349,52,2,180881,9,2,3,0,4,1,40,38,0
25350,17,2,183066,0,4,7,3,4,0,40,38,0
25351,29,0,339002,8,2,2,0,4,1,40,38,1
25352,20,2,172047,15,4,4,3,4,1,10,38,0
25353,42,2,94600,11,2,2,0,4,1,40,38,1
25354,37,2,302604,15,5,7,2,4,0,40,38,0
25355,40,2,248094,11,2,13,0,4,1,40,38,0
25356,32,2,36467,7,2,0,0,4,1,45,38,1
25357,29,2,53181,12,2,9,0,4,1,55,38,1
25358,20,2,181032,15,4,6,3,4,0,40,38,0
25359,26,2,248990,1,2,0,0,4,1,40,38,1
25360,25,2,40512,9,4,9,1,4,1,30,38,0
25361,37,2,117381,11,2,12,0,4,1,80,38,1
25362,26,2,154966,15,2,2,0,4,1,40,32,0
25363,24,2,198259,11,4,11,3,4,0,30,38,0
25364,33,2,167939,11,2,7,3,4,0,25,38,0
25365,23,2,131275,11,4,2,3,0,1,40,38,0
25366,36,2,272950,15,4,11,1,4,1,50,38,0
25367,37,2,174503,9,6,9,1,4,0,50,38,0
25368,24,2,116800,8,4,6,3,4,1,35,38,0
25369,38,2,110713,7,2,2,0,4,1,50,38,1
25370,50,2,202044,9,0,9,4,4,0,45,38,0
25371,44,2,300528,1,2,0,0,4,1,40,38,1
25372,46,2,54985,11,2,6,0,4,1,40,38,1
25373,57,2,133126,15,4,2,1,2,0,40,38,0
25374,37,2,74593,11,2,2,0,4,1,70,38,0
25375,44,2,302424,11,0,6,1,4,1,55,38,0
25376,21,2,344492,15,4,7,3,4,0,30,38,0
25377,31,2,349148,11,2,2,0,4,1,40,38,1
25378,32,2,222221,8,2,9,0,4,1,42,38,1
25379,45,2,234699,11,3,7,4,2,0,60,38,1
25380,20,1,243178,11,4,5,3,4,1,40,38,0
25381,52,2,189728,11,5,8,1,4,0,50,38,0
25382,47,4,318593,11,2,3,0,4,1,25,38,0
25383,41,2,108681,15,2,0,5,4,0,40,38,0
25384,40,2,187376,15,2,11,0,4,1,60,38,1
25385,41,5,75409,9,2,9,5,4,0,40,38,1
25386,46,2,172581,9,2,3,0,4,1,50,38,1
25387,49,2,266150,11,2,6,5,4,0,40,38,0
25388,50,2,135643,11,2,6,2,1,0,40,2,0
25389,59,2,46466,11,2,13,0,4,1,40,38,1
25390,18,2,130652,15,4,0,3,4,0,25,38,0
25391,47,1,114459,12,2,9,0,4,1,45,38,1
25392,45,2,195554,11,2,6,0,4,1,45,38,1
25393,17,2,244589,1,4,11,3,4,0,40,38,0
25394,45,3,271901,11,2,11,0,4,1,32,38,1
25395,73,2,139978,1,2,6,0,4,1,40,38,0
25396,48,2,180446,0,2,6,0,2,1,40,38,0
25397,38,5,341643,7,4,3,1,4,1,60,38,0
25398,37,0,289653,11,2,0,0,4,1,50,38,1
25399,62,3,118725,11,2,3,0,2,1,72,38,1
25400,26,2,187891,11,4,0,1,2,1,40,38,0
25401,46,3,116338,12,2,3,5,4,0,50,38,1
25402,46,2,102771,12,2,12,0,4,1,40,38,1
25403,51,2,89652,11,0,0,4,4,0,24,38,1
25404,54,0,439608,15,0,0,1,4,0,40,38,0
25405,65,2,330144,15,2,3,0,4,1,40,38,0
25406,29,2,251905,7,2,2,0,4,1,45,38,0
25407,37,2,218955,11,2,7,0,4,1,40,38,0
25408,36,4,188972,10,5,9,4,4,0,10,1,0
25409,60,4,25825,11,0,2,1,4,1,50,38,1
25410,33,2,202046,9,4,5,1,4,1,40,38,0
25411,62,2,116104,11,6,0,1,4,0,20,10,0
25412,20,2,194891,11,4,0,1,4,0,40,38,0
25413,37,2,125550,11,4,12,1,4,0,35,38,1
25414,66,2,116468,12,2,9,0,4,1,20,38,0
25415,29,5,409201,15,2,0,0,4,1,40,38,0
25416,70,3,379819,15,2,11,0,4,1,40,38,0
25417,74,2,97167,11,2,7,0,4,1,15,38,0
25418,51,4,115851,11,2,2,0,4,1,40,38,0
25419,50,2,118058,15,2,13,0,4,1,50,38,0
25420,42,2,258589,11,4,11,1,4,1,60,38,1
25421,26,2,158810,9,4,9,1,4,1,70,38,0
25422,27,1,92431,15,4,10,1,4,1,40,38,1
25423,58,4,165695,11,0,3,1,4,1,70,38,0
25424,32,2,244147,9,4,9,1,4,1,50,38,0
25425,66,3,253741,11,2,11,0,4,1,10,38,1
25426,23,2,170482,15,4,11,3,4,1,45,38,0
25427,35,2,241001,11,2,6,0,4,1,44,38,0
25428,50,2,165001,9,2,2,0,4,1,50,38,0
25429,35,2,340260,11,0,2,4,4,0,48,38,0
25430,31,2,96480,11,4,0,1,4,0,50,38,0
25431,30,2,185177,1,4,5,3,4,1,49,38,0
25432,84,3,172907,15,2,11,0,4,1,35,38,1
25433,35,4,308874,11,4,2,1,2,1,40,38,0
25434,45,4,54098,8,2,4,0,4,1,50,38,1
25435,46,2,288608,11,4,2,3,4,1,40,38,0
25436,50,1,254148,15,2,4,0,4,1,40,25,0
25437,37,2,111128,1,4,6,1,4,1,40,38,0
25438,32,2,171116,11,0,7,3,4,0,40,38,0
25439,53,3,96062,9,2,3,0,4,1,48,38,1
25440,27,0,276776,15,2,12,0,4,1,40,38,1
25441,22,2,152878,11,2,13,0,4,1,40,38,0
25442,29,2,149211,9,2,12,0,4,1,40,38,0
25443,35,2,58343,11,2,11,0,4,1,44,38,0
25444,38,2,127601,15,2,5,5,4,0,35,38,0
25445,29,2,357781,5,2,4,0,4,1,40,38,0
25446,26,2,137367,15,4,5,2,1,1,44,29,0
25447,34,2,110978,14,4,9,1,1,0,40,38,0
25448,31,2,34503,8,2,2,0,4,1,40,38,1
25449,30,2,84119,15,2,2,0,4,1,40,38,0
25450,20,2,223515,15,4,7,3,4,1,40,38,0
25451,37,2,372525,12,0,9,4,4,1,48,38,0
25452,32,2,116365,11,2,0,5,4,0,20,38,0
25453,36,2,111268,7,0,11,4,4,0,40,38,0
25454,54,2,225599,12,2,9,0,1,1,40,18,1
25455,46,4,199596,15,0,3,4,4,0,50,38,0
25456,18,2,301867,11,4,11,3,0,0,20,38,0
25457,57,2,191983,15,2,10,0,4,1,50,38,0
25458,37,2,105803,11,2,5,0,4,1,40,38,0
25459,43,2,456236,11,2,2,0,4,1,40,38,1
25460,45,2,116255,11,4,3,1,2,0,40,38,0
25461,32,2,235109,15,0,0,4,4,0,40,38,0
25462,38,0,91716,11,2,0,0,4,1,40,38,0
25463,25,2,121102,7,4,12,1,4,0,30,38,0
25464,70,2,235781,15,0,4,1,1,1,40,39,0
25465,40,2,136986,15,2,6,0,4,1,50,38,1
25466,40,4,33658,11,0,2,1,4,1,40,38,0
25467,20,2,53878,11,4,2,4,4,1,40,38,0
25468,29,2,200928,11,2,3,0,4,1,40,38,1
25469,24,2,173736,8,4,2,1,4,1,55,38,0
25470,28,2,214385,8,4,3,3,2,0,40,38,0
25471,58,2,102509,0,0,13,1,2,1,50,38,0
25472,38,2,173047,9,0,0,4,1,0,40,29,0
25473,59,4,241297,15,6,4,1,4,0,40,38,0
25474,18,2,329054,1,4,0,3,4,0,15,38,0
25475,40,2,274158,11,2,6,0,4,1,40,38,0
25476,39,3,241153,12,2,3,0,4,1,50,38,0
25477,45,2,229516,11,3,2,1,4,1,72,25,0
25478,24,5,247075,11,4,0,4,2,0,20,38,0
25479,22,2,315524,15,4,0,3,2,1,30,5,0
25480,23,2,126945,9,2,3,0,4,1,40,38,0
25481,39,4,29874,15,5,2,1,4,1,60,38,1
25482,28,2,115579,8,4,12,3,4,0,38,38,0
25483,51,2,29580,1,2,11,0,4,1,30,38,1
25484,44,2,56483,9,4,0,3,4,0,37,38,0
25485,24,2,420779,11,2,4,0,2,1,35,38,0
25486,24,2,255474,1,2,11,0,4,1,40,38,0
25487,52,2,241444,3,2,2,0,3,1,50,32,0
25488,43,2,85995,11,4,5,1,4,1,40,38,0
25489,67,3,116986,2,2,3,0,4,1,20,38,0
25490,36,2,20507,11,2,2,0,4,1,50,38,1
25491,43,2,184099,7,2,13,0,4,1,40,38,0
25492,31,2,117816,5,0,5,2,4,1,70,38,0
25493,23,2,263899,15,4,0,3,2,1,20,13,0
25494,26,2,45869,9,4,5,3,4,1,40,38,0
25495,48,2,186539,15,2,9,0,4,1,40,38,0
25496,40,2,326310,15,2,2,0,4,1,44,38,0
25497,55,1,84564,14,0,9,1,4,0,39,38,0
25498,49,2,247294,11,2,2,0,4,1,45,38,1
25499,34,2,72793,9,4,7,1,4,0,15,38,0
25500,29,2,261375,11,4,0,3,2,0,60,38,0
25501,50,2,77905,9,0,0,1,4,0,8,38,0
25502,19,2,66838,15,4,11,3,4,0,9,38,0
25503,63,5,194682,10,2,3,0,4,1,50,38,1
25504,66,2,180211,9,2,2,0,1,1,30,29,0
25505,60,2,101198,8,0,7,1,4,1,20,38,0
25506,60,2,80574,11,0,7,4,4,0,38,38,0
25507,19,2,198663,11,4,12,3,4,1,40,38,0
25508,26,3,160340,11,2,3,0,4,1,60,38,0
25509,75,4,205860,15,2,2,0,2,1,40,38,0
25510,58,5,69579,15,6,9,1,4,0,20,38,0
25511,18,4,379242,15,4,3,1,4,0,50,38,0
25512,65,2,113323,7,2,3,0,4,1,40,38,0
25513,50,4,312477,11,2,3,0,4,1,40,38,1
25514,26,2,259505,15,4,7,3,4,1,40,38,0
25515,45,0,171335,12,2,11,0,4,1,50,38,1
25516,29,0,155970,11,2,12,0,4,1,40,38,1
25517,52,2,99682,15,2,11,5,4,0,52,1,1
25518,23,2,117789,9,4,3,3,4,0,40,38,0
25519,21,2,296158,11,4,7,3,4,1,40,38,0
25520,48,1,78859,11,4,3,3,4,0,40,38,0
25521,50,2,189811,9,2,3,0,4,1,40,38,1
25522,41,5,518030,9,4,10,1,2,1,40,32,0
25523,32,2,360593,11,0,11,4,2,0,30,38,0
25524,40,2,145504,11,2,4,0,2,1,40,38,0
25525,19,2,459248,11,4,5,1,4,1,30,38,0
25526,42,5,126094,11,5,0,4,4,1,39,38,0
25527,23,2,209483,9,4,0,3,4,0,50,38,0
25528,37,4,32239,11,0,4,1,4,1,40,38,1
25529,21,2,210355,1,4,9,1,4,0,24,38,0
25530,28,2,84547,9,2,12,0,4,1,40,38,1
25531,20,2,105585,15,4,11,3,4,1,25,38,0
25532,21,2,132320,1,4,2,1,4,1,35,38,0
25533,21,2,129172,15,4,7,2,4,1,16,38,0
25534,45,4,222374,9,4,9,1,4,1,40,38,0
25535,49,3,201498,11,2,2,0,4,1,40,38,0
25536,53,3,251675,15,0,11,1,4,1,50,4,1
25537,41,2,114157,11,0,6,3,4,1,40,38,0
25538,48,1,148121,9,3,0,4,1,0,40,29,0
25539,34,2,96480,15,5,3,4,4,0,40,38,0
25540,24,2,179423,11,4,0,3,4,0,40,38,0
25541,58,5,123329,11,4,0,1,4,0,16,38,0
25542,41,2,134130,9,2,11,0,4,1,50,38,1
25543,53,2,188644,13,2,7,0,4,1,40,25,0
25544,40,2,226388,11,2,2,0,2,1,40,38,0
25545,28,4,209205,15,2,2,0,4,1,40,38,1
25546,32,2,209808,15,2,11,0,4,1,47,38,0
25547,44,3,56236,15,4,3,1,2,1,45,38,0
25548,18,2,28648,1,4,7,2,4,0,40,38,0
25549,37,5,34996,11,5,7,4,4,0,40,38,0
25550,43,2,281422,7,4,0,1,2,0,45,38,0
25551,22,2,214716,11,4,7,3,4,0,40,38,0
25552,28,2,314177,0,4,5,2,2,1,40,38,0
25553,51,2,112310,15,0,3,4,4,0,40,38,0
25554,63,2,203783,11,0,9,1,4,0,72,38,0
25555,29,2,205499,15,2,10,0,4,1,45,38,0
25556,44,2,145441,9,2,3,0,4,1,48,38,1
25557,44,2,155701,5,5,7,4,4,0,38,28,0
25558,37,5,186934,15,2,7,0,4,1,40,38,0
25559,62,0,209433,11,2,0,0,2,1,40,38,0
25560,31,2,80933,11,2,2,0,4,1,52,38,0
25561,20,2,102607,11,4,5,3,4,1,30,38,0
25562,48,2,254809,0,0,6,4,4,0,32,38,0
25563,24,4,102942,15,4,7,1,4,0,50,38,0
25564,56,5,175057,9,2,3,0,4,1,40,38,0
25565,36,0,68781,15,2,0,0,4,1,35,38,0
25566,29,2,108594,11,4,2,3,4,1,40,38,0
25567,34,2,98283,14,4,12,1,1,1,40,18,1
25568,39,2,56269,15,4,2,3,2,1,40,38,0
25569,29,2,152503,15,4,5,1,2,1,45,38,0
25570,38,3,206951,11,2,3,0,4,1,65,38,0
25571,23,2,82393,6,4,7,3,1,1,20,29,0
25572,37,2,167396,11,2,7,0,4,1,40,12,0
25573,30,4,123397,15,0,7,4,4,0,30,38,0
25574,42,2,118652,7,2,12,0,4,1,40,38,0
25575,59,1,114401,11,6,7,1,4,0,19,38,0
25576,45,2,186272,11,2,5,0,2,1,40,38,1
25577,46,2,182689,15,2,11,0,4,1,40,38,0
25578,25,2,231016,12,4,9,1,4,0,37,38,0
25579,41,3,60949,11,0,2,1,4,1,55,38,0
25580,49,2,129513,11,2,13,0,4,1,50,38,1
25581,37,2,84306,15,2,7,0,4,1,40,38,0
25582,31,2,117507,11,4,2,1,4,1,45,38,0
25583,22,2,88050,7,2,3,0,1,1,6,38,0
25584,22,2,305498,11,0,11,3,4,0,33,38,0
25585,17,2,295308,1,4,8,3,4,0,20,38,0
25586,47,2,114459,10,2,9,0,4,1,50,38,1
25587,17,2,176017,0,4,7,2,4,1,15,38,0
25588,39,2,248445,4,2,5,0,4,1,40,25,0
25589,23,2,214542,15,4,0,3,4,1,20,38,0
25590,41,2,384508,9,2,9,0,4,1,40,38,1
25591,36,0,403489,12,2,9,0,4,1,45,38,1
25592,52,2,143953,9,2,9,0,4,1,40,38,1
25593,21,2,254904,11,4,2,1,4,0,30,38,0
25594,33,2,98995,0,0,5,1,4,0,36,38,0
25595,41,2,193995,11,4,2,1,4,1,44,38,0
25596,19,2,205829,11,4,11,3,4,0,35,38,0
25597,38,0,205852,11,4,0,1,4,1,45,38,1
25598,24,2,37072,15,4,2,1,4,1,40,38,0
25599,38,2,275338,9,0,11,4,4,0,40,38,0
25600,39,5,122353,9,2,9,0,4,1,45,38,1
25601,19,2,100009,15,4,11,3,4,0,15,38,0
25602,42,2,135056,15,2,0,5,4,0,40,38,0
25603,29,2,280618,15,2,5,0,4,1,40,38,0
25604,17,2,226717,2,4,5,3,4,1,20,38,0
25605,47,1,173938,9,2,2,0,4,1,50,38,1
25606,24,2,291355,15,0,0,1,4,0,60,38,0
25607,61,0,160155,15,2,3,0,4,1,40,38,1
25608,40,4,29762,15,2,2,0,4,1,60,38,0
25609,59,2,172071,11,2,9,5,2,0,38,22,0
25610,29,2,166210,15,0,12,1,4,1,55,38,0
25611,26,2,330263,11,5,7,1,4,1,40,38,0
25612,46,2,247043,11,2,13,0,4,1,40,38,1
25613,56,0,155238,11,2,0,0,4,1,40,38,1
25614,25,2,130557,9,4,0,1,4,0,40,38,0
25615,17,2,56986,2,4,11,3,4,0,18,38,0
25616,29,2,220692,8,4,3,1,2,0,40,38,0
25617,23,2,121650,4,4,5,4,4,1,30,38,0
25618,67,2,174603,11,4,3,1,4,0,35,38,0
25619,29,2,341846,12,4,9,1,4,0,50,38,0
25620,33,2,99339,7,0,0,1,4,0,40,38,0
25621,32,2,34437,11,4,13,3,4,1,40,38,0
25622,34,2,141058,15,2,7,0,4,1,62,25,0
25623,49,2,192323,11,2,6,0,4,1,40,38,0
25624,39,2,28572,11,0,7,1,4,1,40,38,0
25625,41,2,120277,9,4,2,1,4,1,40,38,0
25626,31,2,164309,15,0,0,4,4,0,38,38,0
25627,47,0,102771,10,2,9,0,4,1,40,38,1
25628,27,2,147951,11,4,6,2,4,1,1,38,0
25629,23,2,188409,1,2,13,0,4,1,25,38,0
25630,44,2,173888,5,2,13,0,4,1,80,38,1
25631,25,2,247006,7,2,3,0,4,1,45,38,0
25632,23,2,82889,15,4,0,3,4,0,16,38,0
25633,52,2,259363,11,2,2,0,4,1,50,38,1
25634,62,0,159165,11,6,3,1,4,0,36,38,0
25635,31,2,112062,9,4,9,1,4,0,40,38,0
25636,19,2,299050,1,2,2,0,4,1,60,38,0
25637,53,2,548580,15,2,2,0,4,1,40,12,0
25638,25,2,234057,11,4,2,1,4,0,40,38,0
25639,45,2,241350,11,4,13,1,4,1,40,38,0
25640,69,2,108196,6,4,2,2,4,1,40,38,0
25641,49,2,278322,11,2,2,0,4,1,40,38,1
25642,42,2,157443,9,2,9,5,1,0,27,35,1
25643,44,4,37618,11,2,4,0,4,1,40,38,1
25644,56,1,238582,15,2,2,0,4,1,41,38,1
25645,37,5,28887,11,2,6,0,4,1,40,38,1
25646,37,2,77820,9,2,3,0,4,1,45,38,1
25647,22,2,110946,15,4,7,1,4,0,40,38,0
25648,34,1,230420,9,2,9,0,4,1,40,38,1
25649,36,2,206521,11,4,6,1,4,1,40,38,0
25650,28,1,283227,15,2,3,0,4,1,65,38,0
25651,28,2,141957,9,2,9,0,4,1,50,38,0
25652,73,1,161027,4,2,10,0,4,1,20,38,0
25653,37,4,31670,11,2,4,0,4,1,60,38,0
25654,24,2,205844,9,4,3,3,2,0,65,38,0
25655,30,5,46144,11,1,0,3,4,0,38,38,0
25656,38,2,168055,8,2,7,0,4,1,40,38,0
25657,50,2,98350,15,2,0,0,1,1,40,29,1
25658,43,2,208613,14,3,9,1,4,1,40,38,1
25659,42,2,334522,11,2,5,0,2,1,40,38,0
25660,54,5,187686,15,0,0,1,4,0,38,38,0
25661,27,5,365916,7,4,3,1,4,0,58,38,0
